,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,InfoDate
1990,46,Travel_Rarely,Sales,12,3,Marketing,1,1991,Female,3,Healthcare Representative,Divorced,89430,8,Y,12,8,1,19,6,16,1,7,31/12/2016
1991,51,Travel_Rarely,Sales,23,3,Medical,1,1992,Female,2,Research Scientist,Married,192720,9,Y,20,8,0,18,2,10,2,7,31/12/2016
1992,28,Non-Travel,Research & Development,19,4,Life Sciences,1,1993,Female,4,Laboratory Technician,Single,52380,1,Y,17,8,1,10,4,10,1,9,31/12/2016
1993,26,Travel_Rarely,Research & Development,5,4,Medical,1,1994,Female,2,Sales Executive,Married,46820,1,Y,11,8,1,6,3,5,1,3,31/12/2016
1994,30,Travel_Rarely,Research & Development,8,3,Medical,1,1995,Female,1,Sales Executive,Married,183000,0,Y,14,8,0,7,6,6,0,2,31/12/2016
1995,41,Travel_Rarely,Sales,1,4,Life Sciences,1,1996,Female,1,Research Director,Married,52570,1,Y,14,8,0,10,2,10,0,8,31/12/2016
1996,38,Travel_Rarely,Research & Development,5,3,Technical Degree,1,1997,Male,1,Sales Executive,Married,63490,,Y,11,8,0,20,3,19,1,9,31/12/2016
1997,40,Travel_Rarely,Sales,1,4,Marketing,1,1998,Male,1,Sales Executive,Married,48690,4,Y,12,8,0,14,2,11,11,1,31/12/2016
1998,27,Non-Travel,Sales,11,3,Technical Degree,1,1999,Female,2,Laboratory Technician,Married,99850,1,Y,14,8,1,3,3,3,1,2,31/12/2016
1999,55,Travel_Frequently,Research & Development,23,5,Life Sciences,1,2000,Male,3,Laboratory Technician,Married,36970,3,Y,13,8,1,23,1,3,1,2,31/12/2016
2000,28,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2001,Male,2,Healthcare Representative,Single,74570,3,Y,11,8,2,10,1,8,1,7,31/12/2016
2001,44,Travel_Rarely,Research & Development,18,4,Life Sciences,1,2002,Female,2,Sales Executive,Married,21190,9,Y,15,8,0,24,3,20,3,6,31/12/2016
2002,33,Travel_Rarely,Sales,23,4,Marketing,1,2003,Female,4,Sales Executive,Divorced,39830,4,Y,12,8,0,9,3,3,1,2,31/12/2016
2003,35,Travel_Rarely,Sales,7,4,Life Sciences,1,2004,Male,3,Sales Representative,Single,61180,0,Y,21,8,1,9,3,8,4,7,31/12/2016
2004,33,Travel_Frequently,Research & Development,1,2,Life Sciences,1,2005,Female,1,Sales Executive,Single,62140,1,Y,19,8,2,14,3,13,3,8,31/12/2016
2005,28,Travel_Rarely,Human Resources,1,1,Human Resources,1,2006,Male,2,Research Scientist,Divorced,63470,1,Y,15,8,1,4,2,4,2,2,31/12/2016
2006,34,Travel_Frequently,Sales,29,4,Marketing,1,2007,Male,1,Research Scientist,Single,115100,0,Y,14,8,1,7,5,6,0,4,31/12/2016
2007,37,Travel_Rarely,Research & Development,7,4,Life Sciences,1,2008,Male,4,Sales Executive,Divorced,71430,2,Y,21,8,0,8,6,1,0,0,31/12/2016
2008,25,Travel_Rarely,Human Resources,25,4,Human Resources,1,2009,Female,2,Research Scientist,Married,82680,1,Y,12,8,0,7,3,7,5,6,31/12/2016
2009,26,Travel_Rarely,Sales,8,2,Marketing,1,2010,Male,2,Sales Executive,Divorced,80950,1,Y,15,8,0,1,3,1,0,0,31/12/2016
2010,33,Travel_Rarely,Research & Development,8,2,Life Sciences,1,2011,Male,4,Manufacturing Director,Single,29040,4,Y,13,8,0,5,2,2,2,2,31/12/2016
2011,42,Travel_Rarely,Research & Development,11,1,Life Sciences,1,2012,Male,4,Research Scientist,Married,60320,0,Y,14,8,0,23,2,22,13,7,31/12/2016
2012,28,Travel_Frequently,Research & Development,7,3,Life Sciences,1,2013,Male,2,Manager,Divorced,29760,1,Y,14,8,0,1,3,1,0,0,31/12/2016
2013,50,Travel_Frequently,Research & Development,1,4,Medical,1,2014,Male,2,Research Scientist,Single,159920,3,Y,14,8,0,5,3,0,0,0,31/12/2016
2014,33,Travel_Frequently,Sales,9,3,Medical,1,2015,Female,2,Research Scientist,Married,46490,0,Y,12,8,0,4,2,3,0,2,31/12/2016
2015,34,Non-Travel,Sales,1,1,Marketing,1,2016,Female,2,Research Director,Married,26960,3,Y,23,8,0,6,3,0,0,0,31/12/2016
2016,48,Non-Travel,Sales,2,1,Life Sciences,1,2017,Male,2,Sales Executive,Single,23700,2,Y,11,8,0,27,3,5,2,1,31/12/2016
2017,45,Non-Travel,Research & Development,1,3,Medical,1,2018,Female,2,Human Resources,Married,125040,1,Y,12,8,1,15,2,15,4,12,31/12/2016
2018,52,Travel_Rarely,Sales,1,3,Life Sciences,1,2019,Male,1,Sales Executive,Single,59740,7,Y,18,8,1,18,6,8,4,0,31/12/2016
2019,38,Travel_Rarely,Research & Development,6,2,Medical,1,2020,Male,1,Research Scientist,Divorced,47360,0,Y,11,8,1,9,3,8,2,7,31/12/2016
2020,29,Travel_Rarely,Research & Development,8,3,Medical,1,2021,Female,4,Research Scientist,Divorced,52960,4,Y,14,8,0,11,3,7,1,7,31/12/2016
2021,28,Travel_Rarely,Human Resources,1,3,Human Resources,1,2022,Female,4,Laboratory Technician,Divorced,67810,0,Y,15,8,1,10,2,9,1,7,31/12/2016
2022,46,Travel_Rarely,Research & Development,6,4,Medical,1,2023,Male,3,Sales Executive,Married,21740,3,Y,11,8,1,23,3,12,4,9,31/12/2016
2023,38,Travel_Rarely,Research & Development,7,4,Medical,1,2024,Male,1,Sales Executive,Single,66530,7,Y,20,8,1,10,2,1,0,0,31/12/2016
2024,43,Travel_Frequently,Research & Development,5,3,Medical,1,2025,Female,2,Laboratory Technician,Married,96990,8,Y,19,8,1,18,3,8,0,1,31/12/2016
2025,39,Travel_Frequently,Sales,1,3,Marketing,1,2026,Male,2,Healthcare Representative,Divorced,67550,7,Y,14,8,1,21,2,18,11,5,31/12/2016
2026,40,Travel_Rarely,Research & Development,1,1,Life Sciences,1,2027,Male,1,Healthcare Representative,Single,22130,1,Y,17,8,0,21,4,20,4,9,31/12/2016
2027,21,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2028,Female,1,Research Scientist,Single,26100,1,Y,11,8,1,2,3,2,2,2,31/12/2016
2028,39,Non-Travel,Research & Development,6,3,Life Sciences,1,2029,Male,1,Laboratory Technician,Single,28510,9,Y,15,8,0,9,2,5,0,3,31/12/2016
2029,36,Non-Travel,Research & Development,1,3,Medical,1,2030,Male,3,Sales Representative,Single,34520,2,Y,13,8,3,18,4,11,0,9,31/12/2016
2030,31,Travel_Frequently,Research & Development,7,3,Life Sciences,1,2031,Male,1,Sales Executive,Married,52580,0,Y,14,8,3,3,5,2,2,2,31/12/2016
2031,28,Travel_Rarely,Sales,2,4,Marketing,1,2032,Male,1,Sales Executive,Married,93550,0,Y,11,8,0,6,4,5,0,4,31/12/2016
2032,35,Travel_Frequently,Research & Development,9,2,Other,1,2033,Female,1,Manufacturing Director,Divorced,104960,1,Y,13,8,1,5,2,5,0,2,31/12/2016
2033,49,Travel_Rarely,Sales,2,2,Medical,1,2034,Female,1,Sales Executive,Married,63800,6,Y,23,8,1,22,1,9,2,3,31/12/2016
2034,34,Travel_Frequently,Sales,9,1,Technical Degree,1,2035,Male,2,Sales Executive,Single,26570,2,Y,13,8,1,5,3,3,0,2,31/12/2016
2035,29,Travel_Frequently,Research & Development,1,4,Medical,1,2036,Male,3,Research Scientist,Divorced,27160,0,Y,18,8,0,8,2,7,1,1,31/12/2016
2036,42,Travel_Rarely,Sales,21,2,Life Sciences,1,2037,Female,1,Healthcare Representative,Single,22010,4,Y,12,8,1,16,3,1,0,0,31/12/2016
2037,29,Travel_Rarely,Sales,4,2,Other,1,2038,Female,2,Healthcare Representative,Married,65400,1,Y,22,8,0,10,2,10,1,2,31/12/2016
2038,38,Travel_Rarely,Research & Development,1,3,Medical,1,2039,Female,1,Human Resources,Married,38160,1,Y,13,8,2,7,2,7,5,0,31/12/2016
2039,28,Travel_Frequently,Sales,6,4,Life Sciences,1,2040,Male,1,Manager,Divorced,52530,1,Y,15,8,0,3,2,3,0,2,31/12/2016
2040,18,Non-Travel,Research & Development,2,4,Medical,1,2041,Male,3,Laboratory Technician,Single,109650,1,Y,18,8,0,0,5,0,0,0,31/12/2016
2041,33,Travel_Rarely,Research & Development,3,2,Life Sciences,1,2042,Male,1,Sales Executive,Single,49360,0,Y,14,8,0,6,2,5,0,3,31/12/2016
2042,41,Travel_Rarely,Research & Development,4,2,Medical,1,2043,Male,2,Research Scientist,Married,25430,3,Y,12,8,0,6,3,1,0,0,31/12/2016
2043,31,Travel_Frequently,Sales,10,3,Technical Degree,1,2044,Female,1,Research Director,Married,53040,1,Y,17,8,0,2,3,2,2,2,31/12/2016
2044,37,Travel_Rarely,Research & Development,23,3,Life Sciences,1,2045,Male,3,Manufacturing Director,Divorced,166590,7,Y,16,8,1,9,2,6,1,3,31/12/2016
2045,27,Travel_Rarely,Research & Development,6,2,Medical,1,2046,Female,1,Healthcare Representative,Married,42600,1,Y,11,8,2,4,2,4,2,2,31/12/2016
2046,34,Travel_Rarely,Sales,1,1,Marketing,1,2047,Female,2,Laboratory Technician,Married,24760,1,Y,19,8,0,6,2,6,1,3,31/12/2016
2047,35,Travel_Rarely,Research & Development,6,3,Life Sciences,1,2048,Female,3,Laboratory Technician,Single,31020,1,Y,13,8,1,6,3,5,1,4,31/12/2016
2048,29,Travel_Rarely,Research & Development,6,3,Life Sciences,1,2049,Male,1,Sales Executive,Married,22440,1,Y,12,8,3,11,5,11,3,10,31/12/2016
2049,40,Travel_Frequently,Research & Development,2,4,Medical,1,2050,Male,4,Human Resources,Single,75960,9,Y,11,8,0,20,0,18,2,13,31/12/2016
2050,42,Travel_Frequently,Sales,2,4,Life Sciences,1,2051,Male,1,Laboratory Technician,Single,22850,0,Y,16,8,0,22,3,21,13,14,31/12/2016
2051,42,Travel_Rarely,Research & Development,1,2,Life Sciences,1,2052,Male,4,Laboratory Technician,Single,30340,7,Y,21,8,1,9,3,6,1,5,31/12/2016
2052,35,Travel_Rarely,Research & Development,5,3,Medical,1,2053,Male,1,Healthcare Representative,Married,57150,6,Y,24,8,2,10,0,8,1,7,31/12/2016
2053,24,Travel_Rarely,Sales,7,4,Life Sciences,1,2054,Female,1,Laboratory Technician,Single,25760,8,Y,17,8,3,6,3,4,1,2,31/12/2016
2054,28,Travel_Rarely,Research & Development,15,4,Life Sciences,1,2055,Male,2,Sales Executive,Married,41970,1,Y,13,8,0,1,3,1,0,0,31/12/2016
2055,26,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2056,Male,2,Sales Representative,Married,143360,1,Y,21,8,1,8,3,8,0,7,31/12/2016
2056,30,Travel_Rarely,Research & Development,7,2,Life Sciences,1,2057,Female,1,Manufacturing Director,Married,34480,1,Y,11,8,0,10,3,10,1,4,31/12/2016
2057,40,Travel_Frequently,Research & Development,26,4,Life Sciences,1,2058,Male,2,Research Scientist,Married,194060,3,Y,20,8,3,16,2,1,0,0,31/12/2016
2058,35,Travel_Rarely,Research & Development,18,5,Medical,1,2059,Female,2,Research Scientist,Divorced,65380,2,Y,16,8,1,15,3,7,6,4,31/12/2016
2059,34,Travel_Frequently,Research & Development,6,2,Life Sciences,1,2060,Male,1,Research Director,Single,43060,0,Y,11,8,0,14,2,13,4,9,31/12/2016
2060,35,Travel_Frequently,Research & Development,3,3,Medical,1,2061,Female,2,Laboratory Technician,Married,22580,1,Y,11,8,1,2,2,2,2,2,31/12/2016
2061,43,Travel_Rarely,Sales,5,3,Marketing,1,2062,Female,3,Research Scientist,Single,45220,8,Y,15,8,1,7,3,4,1,3,31/12/2016
2062,32,Non-Travel,Research & Development,11,2,Other,1,2063,Female,2,Research Scientist,Divorced,44870,1,Y,11,8,0,1,5,1,0,0,31/12/2016
2063,56,Travel_Rarely,Research & Development,3,2,Other,1,2064,Male,2,Healthcare Representative,Divorced,44490,4,Y,15,8,0,28,3,5,4,2,31/12/2016
2064,29,Travel_Rarely,Research & Development,26,1,Life Sciences,1,2065,Male,1,Laboratory Technician,Married,22180,1,Y,24,8,1,10,1,10,0,8,31/12/2016
2065,19,Travel_Rarely,Research & Development,23,4,Life Sciences,1,2066,Male,2,Laboratory Technician,Single,191970,1,Y,12,8,0,1,2,1,0,0,31/12/2016
2066,45,Travel_Rarely,Research & Development,22,3,Life Sciences,1,2067,Female,2,Sales Representative,Married,132120,4,Y,13,8,0,7,4,3,0,2,31/12/2016
2067,37,Travel_Rarely,Research & Development,14,4,Life Sciences,1,2068,Male,3,Research Scientist,Married,65770,1,Y,13,8,0,14,1,14,3,11,31/12/2016
2068,20,Travel_Rarely,Research & Development,6,3,Medical,1,2069,Male,5,Research Director,Single,83920,1,Y,17,8,0,2,5,2,1,2,31/12/2016
2069,44,Travel_Rarely,Human Resources,6,2,Human Resources,1,2070,Male,3,Sales Executive,Single,45580,1,Y,13,8,1,6,2,6,0,2,31/12/2016
2070,53,Travel_Rarely,Research & Development,6,4,Life Sciences,1,2071,Male,1,Research Director,Divorced,40310,3,Y,12,8,1,26,3,7,4,7,31/12/2016
2071,29,Travel_Rarely,Research & Development,23,3,Medical,1,2072,Male,1,Sales Executive,Married,79690,0,Y,14,8,0,6,3,5,1,3,31/12/2016
2072,22,Travel_Frequently,Research & Development,22,4,Medical,1,2073,Male,1,Sales Representative,Married,26540,0,Y,24,8,0,1,5,0,0,0,31/12/2016
2073,46,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2074,Male,2,Research Scientist,Married,165550,8,Y,14,8,2,28,4,26,15,9,31/12/2016
2074,44,Non-Travel,Research & Development,20,3,Life Sciences,1,2075,Male,1,Sales Representative,Single,45560,2,Y,13,8,0,6,4,0,0,0,31/12/2016
2075,33,Travel_Rarely,Research & Development,28,4,Life Sciences,1,2076,Female,1,Manager,Married,60910,1,Y,15,8,0,5,6,5,1,4,31/12/2016
2076,41,Non-Travel,Research & Development,12,3,Life Sciences,1,2077,Male,2,Sales Representative,Divorced,195660,6,Y,16,8,0,5,2,1,0,0,31/12/2016
2077,30,Travel_Rarely,Sales,20,3,Marketing,1,2078,Male,3,Sales Executive,Divorced,48100,8,Y,18,8,0,8,3,4,0,3,31/12/2016
2078,40,Travel_Frequently,Sales,9,3,Medical,1,2079,Male,1,Manufacturing Director,Married,45230,5,Y,16,8,1,5,5,0,0,0,31/12/2016
2079,50,Travel_Frequently,Research & Development,25,4,Life Sciences,1,2080,Female,2,Healthcare Representative,Married,32020,2,Y,24,8,1,32,2,2,2,2,31/12/2016
2080,28,Travel_Rarely,Research & Development,6,3,Technical Degree,1,2081,Male,2,Research Scientist,Married,23510,1,Y,16,8,0,6,4,6,3,3,31/12/2016
2081,46,Travel_Rarely,Research & Development,8,4,Other,1,2082,Male,3,Manager,Married,17020,5,Y,21,8,0,25,2,4,0,3,31/12/2016
2082,35,Travel_Rarely,Sales,4,4,Marketing,1,2083,Male,1,Laboratory Technician,Married,180410,3,Y,20,8,1,15,3,7,1,7,31/12/2016
2083,24,Travel_Rarely,Human Resources,28,4,Human Resources,1,2084,Male,3,Manufacturing Director,Married,28860,1,Y,19,8,1,1,5,1,0,0,31/12/2016
2084,33,Travel_Frequently,Research & Development,9,2,Medical,1,2085,Female,1,Sales Executive,Married,20970,1,Y,14,8,2,10,5,10,0,1,31/12/2016
2085,36,Travel_Rarely,Research & Development,9,2,Medical,1,2086,Male,2,Sales Executive,Divorced,119350,1,Y,11,8,3,7,6,7,1,7,31/12/2016
2086,30,Travel_Rarely,Sales,29,3,Marketing,1,2087,Male,1,Sales Executive,Divorced,25460,1,Y,14,8,1,10,2,10,8,9,31/12/2016
2087,44,Travel_Rarely,Research & Development,3,4,Medical,1,2088,Male,2,Research Scientist,Single,25640,1,Y,12,8,3,20,3,20,13,17,31/12/2016
2088,20,Travel_Rarely,Research & Development,18,4,Medical,1,2089,Male,1,Human Resources,Single,84120,1,Y,13,8,0,2,2,2,2,2,31/12/2016
2089,46,Travel_Rarely,Sales,9,1,Medical,1,2090,Female,1,Sales Executive,Divorced,141180,2,Y,22,8,0,12,3,6,1,4,31/12/2016
2090,42,Non-Travel,Research & Development,5,4,Medical,1,2091,Male,5,Sales Executive,Married,170460,7,Y,11,8,0,10,3,4,0,3,31/12/2016
2091,60,Travel_Rarely,Sales,2,2,Life Sciences,1,2092,Male,2,Sales Executive,Divorced,25640,0,Y,14,8,1,12,3,11,1,9,31/12/2016
2092,32,Travel_Frequently,Sales,10,3,Life Sciences,1,2093,Female,1,Sales Executive,Married,102660,1,Y,11,8,0,2,3,2,2,2,31/12/2016
2093,32,Travel_Frequently,Research & Development,9,3,Life Sciences,1,2094,Female,2,Research Scientist,Single,50700,4,Y,12,8,1,10,6,8,0,7,31/12/2016
2094,36,Travel_Rarely,Sales,3,2,Marketing,1,2095,Male,4,Healthcare Representative,Divorced,178610,2,Y,18,8,0,17,2,7,7,7,31/12/2016
2095,33,Travel_Rarely,Sales,26,2,Marketing,1,2096,Male,1,Research Scientist,Married,42300,0,Y,12,8,0,15,0,14,4,10,31/12/2016
2096,40,Travel_Rarely,Research & Development,1,3,Medical,1,2097,Female,2,Research Scientist,Divorced,37800,7,Y,12,8,0,7,2,5,1,3,31/12/2016
2097,25,Travel_Rarely,Research & Development,6,2,Medical,1,2098,Female,1,Laboratory Technician,Single,27680,0,Y,22,8,1,5,0,4,1,1,31/12/2016
2098,30,Travel_Rarely,Sales,9,3,Marketing,1,2099,Female,1,Research Scientist,Married,90710,0,Y,19,8,1,12,2,11,5,7,31/12/2016
2099,42,Travel_Frequently,Human Resources,8,2,Medical,1,2100,Male,1,Sales Executive,Married,106480,3,Y,13,8,1,20,1,1,0,0,31/12/2016
2100,35,Non-Travel,Research & Development,1,1,Life Sciences,1,2101,Male,2,Sales Executive,Married,136100,4,Y,22,8,2,16,4,13,4,12,31/12/2016
2101,27,Travel_Rarely,Research & Development,7,3,Life Sciences,1,2102,Male,3,Manufacturing Director,Married,34080,1,Y,24,8,0,9,2,9,6,8,31/12/2016
2102,54,Travel_Frequently,Research & Development,9,2,Medical,1,2103,Male,2,Sales Representative,Divorced,29830,7,Y,14,8,1,33,2,5,1,4,31/12/2016
2103,44,Travel_Rarely,Human Resources,4,4,Life Sciences,1,2104,Male,5,Laboratory Technician,Married,76320,1,Y,21,8,0,10,3,10,7,7,31/12/2016
2104,19,Non-Travel,Sales,2,2,Other,1,2105,Male,3,Healthcare Representative,Single,98240,1,Y,18,8,0,1,2,1,0,0,31/12/2016
2105,29,Travel_Rarely,Research & Development,19,4,Life Sciences,1,2106,Male,1,Manufacturing Director,Divorced,99500,1,Y,20,8,0,3,3,3,1,2,31/12/2016
2106,54,Travel_Rarely,Research & Development,9,4,Life Sciences,1,2107,Male,2,Sales Executive,Married,20930,3,Y,19,8,0,36,2,10,0,9,31/12/2016
2107,31,Travel_Rarely,Research & Development,21,3,Life Sciences,1,2108,Male,2,Laboratory Technician,Married,99800,1,Y,12,8,0,6,1,6,0,1,31/12/2016
2108,31,Travel_Rarely,Sales,24,1,Marketing,1,2109,Female,1,Sales Executive,Single,38940,1,Y,12,8,0,10,3,10,1,8,31/12/2016
2109,59,Travel_Rarely,Research & Development,3,4,Technical Degree,1,2110,Male,1,Research Scientist,Single,40510,5,Y,16,8,3,13,3,6,0,5,31/12/2016
2110,43,Travel_Rarely,Research & Development,11,2,Life Sciences,1,2111,Male,3,Laboratory Technician,Married,168350,3,Y,17,8,1,25,3,8,0,7,31/12/2016
2111,49,Travel_Rarely,Sales,14,4,Life Sciences,1,2112,Male,2,Research Scientist,Married,62300,2,Y,14,8,0,23,2,1,0,0,31/12/2016
2112,36,Travel_Frequently,Sales,5,2,Marketing,1,2113,Female,1,Laboratory Technician,Married,47170,1,Y,19,8,1,12,3,11,0,7,31/12/2016
2113,48,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2114,Female,2,Laboratory Technician,Single,132370,5,Y,13,8,1,7,2,1,0,0,31/12/2016
2114,27,Travel_Rarely,Research & Development,6,4,Life Sciences,1,2115,Male,2,Laboratory Technician,Divorced,37550,1,Y,19,8,0,5,2,5,0,3,31/12/2016
2115,29,Travel_Rarely,Sales,17,4,Medical,1,2116,Male,1,Laboratory Technician,Divorced,65820,1,Y,19,8,1,6,3,6,1,0,31/12/2016
2116,48,Travel_Rarely,Sales,1,1,Marketing,1,2117,Male,2,Manufacturing Director,Single,74060,6,Y,14,8,2,25,2,1,0,0,31/12/2016
2117,29,Travel_Rarely,Research & Development,3,3,Technical Degree,1,2118,Female,2,Healthcare Representative,Divorced,48050,3,Y,16,8,1,9,2,7,1,7,31/12/2016
2118,34,Travel_Rarely,Sales,9,4,Medical,1,2119,Female,2,Laboratory Technician,Married,27410,0,Y,15,8,1,2,3,1,0,0,31/12/2016
2119,44,Travel_Rarely,Research & Development,4,3,Life Sciences,1,2120,Female,1,Laboratory Technician,Married,42620,7,Y,18,8,0,26,2,22,3,10,31/12/2016
2120,33,Travel_Rarely,Research & Development,8,2,Life Sciences,1,2121,Female,2,Research Scientist,Divorced,161840,0,Y,13,8,1,10,2,9,0,8,31/12/2016
2121,19,Travel_Rarely,Sales,2,4,Marketing,1,2122,Male,3,Laboratory Technician,Single,115570,1,Y,22,8,0,1,0,1,0,1,31/12/2016
2122,23,Travel_Rarely,Sales,2,3,Medical,1,2123,Male,3,Laboratory Technician,Married,18780,1,Y,13,8,1,1,2,1,0,1,31/12/2016
2123,25,Travel_Frequently,Research & Development,1,1,Life Sciences,1,2124,Male,1,Manufacturing Director,Single,109320,1,Y,11,8,1,1,3,1,1,0,31/12/2016
2124,26,Travel_Rarely,Human Resources,9,3,Life Sciences,1,2125,Male,2,Research Scientist,Single,68110,1,Y,11,8,1,8,4,8,2,2,31/12/2016
2125,45,Travel_Rarely,Human Resources,12,3,Human Resources,1,2126,Male,2,Laboratory Technician,Single,43060,2,Y,11,8,2,26,3,24,1,11,31/12/2016
2126,55,Non-Travel,Research & Development,27,3,Life Sciences,1,2127,Female,2,Manager,Divorced,48590,1,Y,24,8,1,34,3,33,15,0,31/12/2016
2127,21,Travel_Frequently,Research & Development,20,2,Medical,1,2128,Female,4,Research Scientist,Single,53370,1,Y,14,8,1,2,2,2,2,2,31/12/2016
2128,46,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2129,Male,1,Manufacturing Director,Married,23400,2,Y,13,8,1,26,2,11,0,8,31/12/2016
2129,34,Travel_Rarely,Sales,13,4,Medical,1,2130,Male,3,Sales Representative,Single,74910,0,Y,14,8,1,4,3,3,0,2,31/12/2016
2130,51,Travel_Frequently,Research & Development,14,3,Life Sciences,1,2131,Male,2,Research Director,Divorced,105270,4,Y,14,8,0,31,3,29,11,10,31/12/2016
2131,59,Travel_Rarely,Research & Development,4,2,Life Sciences,1,2132,Male,2,Research Scientist,Single,165950,6,Y,21,8,1,25,2,9,5,4,31/12/2016
2132,34,Travel_Frequently,Sales,14,4,Medical,1,2133,Female,3,Research Scientist,Divorced,88340,4,Y,13,8,1,15,1,11,5,10,31/12/2016
2133,28,Travel_Frequently,Research & Development,2,3,Other,1,2134,Female,1,Manager,Single,55770,0,Y,19,8,0,5,3,4,0,2,31/12/2016
2134,44,Travel_Rarely,Research & Development,3,4,Life Sciences,1,2135,Male,2,Research Scientist,Divorced,47070,1,Y,17,8,0,26,4,25,14,13,31/12/2016
2135,34,Travel_Frequently,Sales,1,3,Life Sciences,1,2136,Male,2,Sales Executive,Married,24000,4,Y,18,8,1,14,3,10,1,8,31/12/2016
2136,35,Travel_Rarely,Research & Development,9,3,Life Sciences,1,2137,Male,4,Healthcare Representative,Married,98240,0,Y,19,8,0,4,2,3,2,2,31/12/2016
2137,42,Travel_Rarely,Research & Development,23,4,Life Sciences,1,2138,Female,1,Manager,Married,64470,6,Y,13,8,0,18,3,1,0,0,31/12/2016
2138,43,Travel_Rarely,Research & Development,7,2,Medical,1,2139,Female,1,Laboratory Technician,Single,195020,3,Y,18,8,2,23,3,21,15,17,31/12/2016
2139,36,Travel_Rarely,Research & Development,2,4,Medical,1,2140,Male,1,Healthcare Representative,Single,27250,9,Y,21,8,1,18,4,16,5,12,31/12/2016
2140,44,Travel_Rarely,Research & Development,21,4,Life Sciences,1,2141,Female,2,Laboratory Technician,Married,62720,1,Y,19,8,1,10,3,10,0,5,31/12/2016
2141,28,Travel_Frequently,Research & Development,2,3,Life Sciences,1,2142,Female,2,Sales Representative,Married,21270,1,Y,14,8,0,2,3,2,2,2,31/12/2016
2142,51,Travel_Frequently,Sales,21,4,Medical,1,2143,Male,2,Research Scientist,Single,182000,0,Y,17,8,0,8,3,7,7,7,31/12/2016
2143,30,Non-Travel,Research & Development,2,4,Other,1,2144,Male,1,Research Scientist,Single,20960,7,Y,11,8,3,10,2,8,1,7,31/12/2016
2144,29,Travel_Rarely,Research & Development,29,4,Technical Degree,1,2145,Female,1,Sales Representative,Divorced,28860,3,Y,13,8,0,10,4,7,7,7,31/12/2016
2145,28,Travel_Rarely,Sales,1,4,Life Sciences,1,2146,Female,2,Sales Representative,Single,20330,2,Y,15,8,1,5,5,3,1,2,31/12/2016
2146,25,Travel_Rarely,Research & Development,18,2,Life Sciences,1,2147,Male,1,Research Scientist,Single,36220,1,Y,25,8,0,2,0,2,2,1,31/12/2016
2147,32,Travel_Rarely,Research & Development,10,4,Other,1,2148,Female,1,Sales Executive,Married,42330,1,Y,11,8,0,10,5,10,0,8,31/12/2016
2148,45,Travel_Frequently,Research & Development,19,3,Medical,1,2149,Male,3,Laboratory Technician,Single,36810,3,Y,17,8,1,22,2,0,0,0,31/12/2016
2149,39,Travel_Rarely,Sales,29,1,Marketing,1,2150,Female,1,Laboratory Technician,Divorced,54600,6,Y,13,8,2,21,3,19,15,2,31/12/2016
